mapped,count,label,latitude,longitude,top_authors
svante inc,7,svante inc,,,Ping Song; Racheal Huynh; Omid Taheri Qazvini; Nima Masoumifard; Omid Ghaffari Nik
northumbria university,7,Northumbria University,54.979120575,-1.610900125,Ben Xu; Zhuofan Qin; Xue Chen; Ding Wang; Qiumei Jing
swedish environmental research institute,7,swedish environmental research institute,,,Tomas Rydberg; Maja Halling; Milena Brouwer-Milovanovic; Therese Kärnman; Jenny Lindén
oakland university,7,Oakland University,42.67665135,-83.15880505,Erin Witherspoon; Natsuumi Ito; Nozomi M. Watanabe; Hiroshi Umakoshi; Nobuyuki Matubayasi
xian jiaotong university,7,Xi'an Jiaotong University,34.249322799999995,108.98010896666666,Yuhao Wang; Fei Chen; Zibi Wang; Menglin Liu; Zhikai Lang
takeda development center americas  inc,6,takeda development center americas  inc,,,Neda Nazemifard; Charles Papageorgiou; Yihui Yang; Guanghui Zhu; Raymond Turro
imperial college london  south kensington,6,imperial college london  south kensington,,,Daryl R. Williams; Eleni Chatzilakou; Yubing Hu; Othman Al Musaimi; Lucia Lombardi
yonsei university,6,yonsei university,,,Jongin Choi; Youn-Sang Bae; Chang-Ha Lee; Hyunji Lim; Yongmin Lee
aalborg university,6,Aalborg University,57.0159071,9.9753082,Tanmay Chaturvedi; Maciej Zychowski; Mohammad Ostadi; Dennis S. Hansen; Mads V. Bram
university of chemistry and technology in prague,6,University of Chemistry and Technology in Prague,50.102222,14.39063,Viola Tokarova; Lucie Maskova; Ondrej Kaspar; Pavel Krýsa; Miroslav Soos
university of colorado school of medicine,6,university of colorado school of medicine,,,Monika Dzieciatkowska; Angelo D’Alessandro; Sara Stoner; Sam Fulte; Ana Fairbanks-Mahnke
kyungpook national university,6,Kyungpook National University,35.8905697,128.6108553,Hyungseok Nam; Jin Hyeok Woo; Jae Chang Kim; Soo Chool Lee; Young Min Yoon
"university of california, merced",6,"University of California, Merced",37.365182,-120.4225275,Samuel Chiovoloni; Jennifer Q. Lu; Jeremias Gonzalez; Ajay Gopinathan; Bin Liu
eaton corporation,6,Eaton Corporation,42.83977,-93.6037789,Monoj Ghosh; Heng Dai; James Strohm; Rob Nunley; Mike Burgess
samsung electronics,6,samsung electronics,,,Dong-Wook Kim; Jinwoo Kim; Jaehee Chang; Jun Kyu Kim; Jong-Min Lee
university college dublin,6,University College Dublin,53.32253315,-6.237669275,Sergio Carrillo De Hert; Rafael Lopez-Rodriguez; Steven Ferguson; Philip Donnellan; Entvin Mamo
liberty university,6,Liberty University,37.3539466,-79.1531533,Wayne Strasser; Elijah Yoder; Nate Breed; Ryan Learn; Robert Kacinski
eastern regional research center  usda-ars,6,eastern regional research center  usda-ars,,,Helen Ngo; Karen Wagner; Xuetong Fan; Majher Sarker; Victor Ryu
university of ar,6,University of AR,36.0970389,-94.1703322,Robert Beitle; Mohammad Mahmoudi; Lei Guo; Kamel Halouani; Ezzeldin Aly
rochester institute of technology,6,rochester institute of technology,,,Obioma Uche; Ke Xu; Poornima Padmanabhan; Moumita Das; Laura Y. Galeano Tirado
sapienza university of rome,6,sapienza university of rome,,,Valentina Biagioni; Antonio Brasiello; Maria Anna Murmura; Stefano Cerbelli; Giuseppe Procopio
chung-ang university,6,chung-ang university,,,Haoxiang Zhang; Ha-Jun Yoon; Dong-Kyoung Shin; Jihong An; Mohammadamin Zarei
queens university,6,Queen's University,54.5847533,-5.936566,Kimberley B. McAuley; Greg van Anders; Houda Haidar; Iman Moshiritabrizi; Lauren Gibson
famu-fsu college of engineering  florida state university,6,famu-fsu college of engineering  florida state university,,,Yan Li; Tristan Driscoll; Xingchi Chen; Sailesti Joshi; Yuan Liu
u.s. department of energy,6,U.S. Department of Energy,38.887938875,-77.0324304125,Bhima Sastri; Nicholas Means; Maressa Brennan; Darin Damiani; Dawn Deel
florida atlantic university,6,Florida Atlantic University,26.1194037,-80.1416919,Amirjavad Ahmadian Hosseini; Laura Rojas; Masoud Jahandar Lashaki; Brandyn Nutter; Steven Soini
fei,6,FEI,45.7647019,8.2499183,Gustavo Vieira Olivieri; Ricardo Torres; Daniel P. P. Rodrigues; Sílvio S. Sumioshi; Lucas E. S. Estevan
university of nebraska - lincoln,6,university of nebraska - lincoln,,,Adil Alsiyabi; Mark Kathol; Joydip Dey; Bhavana Sunil; Thomas Hope
mathworks,6,Mathworks,42.3000136,-71.350891,Aycan Hacioglu; Hossein Jooya; Ramnarayan Krishnamurthy; Kathi Kugler; Sudeep Ghosh
universidad de las americas puebla,6,Universidad de las Americas Puebla,19.0544632,-98.284968,Rosa Henandez-Lopez; Aurelio López-Malo; Nelly Ramírez-Corona; Ricardo Navarro-Amador; Regina Navarrete-González
energy and environmental research center university of north dakota,6,energy and environmental research center university of north dakota,,,Trevor Richards; John Hunt; Cesar Barajas-Olalde; Justin Kovacevich; Kyle McBride
u s  army engineer research and development center,6,u s  army engineer research and development center,,,Mine G. Ucak-Astarlioglu; Chris Griggs; Audie Thompson; Sarah Grace Zetterholm; Summer Nash
universidad michoacana de san nicolás de hidalgo,6,Universidad Michoacana de San Nicolás de Hidalgo,19.6892955,-101.2066338,Luis Fernando Lira-Barragán; Javier Tovar-Facio; Tania Itzel Serrano Arévalo; Jose Ponce-Ortega; César Ramírez-Márquez
university of são paulo,6,University of São Paulo,-23.550206033333332,-46.70192036666666,Celma O. Ribeiro; Juarez Da Silva; Martin Schmal; Brenner Santana; Patience Bello Shamaki
state university of new york at buffalo,6,state university of new york at buffalo,,,Justin Bassett; Manmeet Bhalla; Miles Stefko; Elena Lopez; Elsa Bou Ghanem
gilead sciences,6,Gilead Sciences,48.85183275,2.2433118,Elizabeth Horstman; Chiajen Lai; Darren Bykowski; Vijay Dhand; Apoorva Nisal
southern illinois university edwardsville,6,Southern Illinois University Edwardsville,38.7941616,-90.0002789,Mohamadali Fakhari; Jie Dong; Seyi Akoko; Nevannah Harlan; Abdullahi Adeto Inaolaji
university of san diego,6,university of san diego,,,Rae Robertson-Anderson; Juexin Marfai; Mehdi Aporvari; Philip Neill; Katarina Matic
university of science and technology of china,6,University of Science and Technology of China,31.8234166,117.2758194,Ke Ye; Jun Jiang; Fenghui Lin; Jiaxing Song; Nansheng Liu
the university of maine,6,The University of Maine,43.6854339,-70.2988834,Arya Ajeev; Evan Wujcik; Behrokh Shams; Worood Majali; Zayed Al-Hamamre
boise state university,6,Boise State University,43.6032821,-116.19941,Eric Jankowski; Chris Jones; Marjan Albooyeh; Rainier Barrett; Leah Coffey
boehringer ingelheim,6,Boehringer Ingelheim,19.3038519,-99.13449406666666,Fredrik Nordstrom; Corinne Jankovsky; Xiao Cong; Shubhajit Paul; Leon Schulz
south china university of technology,6,South China University of Technology,23.160342,113.3372426,Ruiqi Fang; Xin Zhao; Jufang Wang; Yang Li; Xiaolong Guo
soka university of america,6,Soka University of America,33.5546752,-117.7347405,Robert Levenson; Junichi Ida; Kiriko Aramoto; Kento Nishi; Shinichi Akizuki
genentech,6,Genentech,38.3901767,-121.9482113,Lin Deng; Lucilla Coelho de Almeida; Ariel Muliadi; Tim Hoogenraad; Edward Yost
central michigan university,6,Central Michigan University,43.58355,-84.7746308,Koblar Jackson; Emad Sanei; Itzel Marquez; Yasna Mortezaei; Goksel N. Demirer
university of queensland,6,University of Queensland,-27.5087934,153.02560985,Byron Villacorta; Julie Wixey; Kirat Chand; Carolyn Curley; Eleenah Sanders
university of patras,6,University of Patras,38.2869279,21.7851062,Vlasios Mavrantzas; Georgios N. Karanikolos; Harry Papargyriou; Sophia Minadaki; Antonios Armaou
memorial university,6,Memorial University,47.5732831,-52.7351911,John Bacsa; Bahram Ghorbani; Sohrab Zendehboudi; Sophia Sakers; Elisa Schrader Echeverri
university of nottingham,6,University of Nottingham,52.9366805,-1.1851735666666667,Chloe Peach; Agnes Anuka; Mohamed Adam; David Large; Sean P. Rigby
sintef industry,6,sintef industry,,,Luca Ansaloni; Thijs Peters; Ben Alcock; Shreenath Krishnamurthy; Schalk Cloete
the lubrizol corporation,6,the lubrizol corporation,,,Glenn Cormack; Nicolas Proust; Frank van Lier; Michael DeLetter; Dixit Parmar
stockholm university,6,Stockholm University,59.3398917,18.03275263333333,Taimin Yang; Xiaodong Zou; Maja-Stina Svanberg Frisinger; Muhammad Naeem Iqbal; Latif Ullah
battelle memorial institute,6,battelle memorial institute,,,Neeraj Gupta; Mark Kelley; Joel Sminchak; Jared Hawkins; Joy Frank-Collins
texas aandm university-kingsville,6,Texas A&M University-Kingsville,27.5279817,-97.8836721,Matthew Alexander; Matthew Kolade Ajakaiye; M. R. Riazi; Francisco Haces Fernandez; Patrick Mills
hong kong university of science and technology,6,Hong Kong University of Science and Technology,22.8916128,113.4790189,Hanyu Gao; Fei Sun; Min HU; Haifan Zhou; Ching Ting Leung
université de lyon,6,université de lyon,,,Abdulrahman Isah; Yahaya Nasiru; Kai Szeto; Pierre-Yves Dugas; Aimery De Mallmann
basf se,6,BASF SE,49.5004949,8.4989269,Lars Matthes; Nadine Kaiser; Rupert Konradi; Bernhard von Vacano; Matthias Schmalzbauer
the cooper union for the advancement of science and art,6,the cooper union for the advancement of science and art,,,Radmila Janjusevic; Tausif Tamim; Abhishek Sharma; Nada Shetewi; Amanda Simson
sutro biopharma,6,sutro biopharma,,,Vikas Patil; Robert Hoffman; Christian Cisneros; Qing Wong; Ee-Been Goh
ansys inc,6,ansys inc,,,Marc Horner; Sravan Nallamothu; Prashanth Ethirajulu; Lucas B. Baggio; Joao A. Aguirre Oliveira
worldwide research and development  pfizer inc,6,worldwide research and development  pfizer inc,,,Marta Moreno Benito; Peiyuan Liu; Mark Pinto; Jenna Pasko; Kai Lee
widener university,6,Widener University,39.8606395,-75.3565932,Gerassimos Orkoulas; Dipendu Saha; Savannah Steger; Christina Mccullough; Annie Miloser
nihon university,6,Nihon University,35.7031676,139.74115154999998,Katsumi Tochigi; Hiroyuki Matsuda; Kiyofumi Kurihara; Soma Hirai; Kazuma Nozaki
university of surrey,6,University of Surrey,51.2430782,-0.5900545,Charley Wu; Madeleine Bussemaker; Jin Xuan; Yucheng Zhu; Auwal Yunusa
uppsala university,6,Uppsala University,59.8576363,17.6294616,Alexandra Teleki; Shno Asad; David Ahl; Mia Phillipson; Shaquib Rahman Ansari
hovione farmaciência,6,hovione farmaciência,,,Pedro Valente; Pedro Monteiro; Ana Martins; Artur Saramago; Ricardo Sousa
ventus therapeutics,6,ventus therapeutics,,,Prerna Gera; Nate Abraham; Vibhas Aravamuthan; Sarah Williams; Jason Burch
paul scherrer institute,5,Paul Scherrer Institute,47.5358954,8.222218,Nina Genz; Maarten Nachtegaal; Man Guo; Jeroen A. van Bokhoven; Luca Artiglia
netl,5,NETL,52.6830181,5.8732297,David Hopkinson; Isaac Gamwo; Guoxiang Liu; Vyacheslav Romanov; Chris Atallah
waseda university,5,waseda university,,,Masahiko Matsukata; Motomu Sakai; Mahiro Matsushita; Tohru Kamo; Kyoka Tanaka
amgen,5,Amgen,23.0726689,72.5941167,Seb Caille; Tessa Myren; Kyle Quasdorf; William Johnson; Margaret Faul
barpimo s.a.,5,Barpimo S.A.,42.9108971,-8.5254274,Helen Zha; Surya Karla; Susanna Alonso; Estefanía Cámara; Saulo Franco
canakkale onsekiz mart univ,5,Canakkale Onsekiz Mart Univ,40.1120066,26.4214648,Nurettin Sahiner; Mehtap Sahiner; Selin S. Sagbas; Sahin Demirci; Selin Sagbas
institute of hydrodynamics of the cas,5,institute of hydrodynamics of the cas,,,Jan Haidl; Ondrej Gebousky; Martin Pivokonsky; Kristyna Idzakovicova; Michaela Prokopova
the university of oklahoma,5,The University of Oklahoma,35.47989685,-97.49737655,Sepideh Razavi; Gabriel Barbosa; Ngoc Hong Pham; Eduarda Barros de Oliveira; Ngoc Bui
polytechnic university of puerto rico,5,polytechnic university of puerto rico,,,Harry Carrion; Dorielis Rodriguez-Suarez; Yariana N. Bengochea Bonilla; Jeziel Rodriguez Vega; Elba Herrera
pohang university of science and technology,5,Pohang University of Science and Technology,36.0180795,129.3208556,Youn-Bae Kang; Sujin Kim; ByeongJo Shim; ChangWon Yoon; Rong An
plug power inc,5,plug power inc,,,Fan Yang; Qiang Sun; Connor Buek; Irene Mahoney; Cortney Mittelsteadt
brewer science  inc,5,brewer science  inc,,,Walter Barnes; Zhiqiang Fan; Qing Pu; Baxton Owen; Neal LaBanca
boston university,5,boston university,,,Robert A. Brown; Han Zang; Ahmad S. Khalil; Christopher S. Chen; Erica Pratt
pfizer global supply,5,pfizer global supply,,,Amarnath Reddy Ganji; Swarali Sandeep Kadam; V Selvakumari; Srichakravarthy Narasimharaghavan; Atul Awasthi
braskem s.a.,5,Braskem S.A.,-9.6819321,-35.7646171,Rodrigo Almeida Luciano; Débora M. Vaz de Miranda; Andressa Improta Cruz; Ana Paula Azeredo; Regina Nonemacher
exhalix  llc,5,exhalix  llc,,,Bill J. Brooks; Debra M. Friedrichsen; Rob Beckius; Grayson Silaski; Reza Shekarriz
exxonmobil,5,ExxonMobil,51.2480381,4.3478222,Prasanna V. Joshi; Bennett Marshall; Hector Ayala; Kirti Richa; Jennifer Port
ucb pharma s.a.,5,UCB Pharma S.A.,50.6918016,4.3405796,Efty Hadjittofis; Jerome Mantanus; Sélim Douieb; Ugo Cocchini; Oleksii Shemchuk
clariant,5,clariant,,,Renqin Zhang; Teerawit Prasomsri; Junchen Liu; Ashten Molley; Brooke Ames
chulalongkorn university,5,chulalongkorn university,13.7431114,100.5328752,Anuchit Wuttitrairat; Paisan Kittisupakorn; Nuttha Thongchul; Jirabhorn Piluk; Panwana Khunnonkwao
trinity college dublin,5,trinity college dublin,,,Rebekah Wells; Tian Carey; Jonathan Coleman; Yurii K. Gun'ko; Shixin Liu
mayo clinic,5,Mayo Clinic,-26.1505617,27.9197318,Takahisa Kanekiyo; Jamie Ganem; Maeve Kennedy; David Lott; Kianoush Kashani
university of copenhagen,5,University of Copenhagen,55.6801502,12.572327,Tamlyn Naidu; Peter Engelund Holm; Satyasaran Changdar; Frans W.J. van den Berg; Serafim Bakalis
university of limerick,5,University of Limerick,52.67356865,-8.56909645,Harry Van den Akker; Negin Ammari; Roya Jamshidian; Orest Shardt; Vivek V. Ranade
university of maribor,5,University of Maribor,46.5592325,15.6432937,Annamaria Vujanović; Jan Puhar; Matija Zaloznik; Blaz Kamenik; Matjaz Hribersek
und,5,UND,47.488157,16.6940316,Jenna Sjoerdsma; Emily Bromley; Jaeho Shin; Caitlin Horgan; Gyoyeon Hwang
university of missouri - columbia,5,university of missouri - columbia,,,Emma McDougal; Agustin Barcellona; Megan Schulte; Bret Ulery; August Hemmerla
dastur energy  inc,5,dastur energy  inc,,,Soukarsa Das; Arunava Maity; Pratyush Kumar; Abhijit Sarkar; Atanu Mukherjee
saudi aramco oil company,5,saudi aramco oil company,,,Mohammed Alkhunaizi; Qi Xu; Mohammad Alabdullah; Robert Hodgkins; Taib Abang
sartorius,5,sartorius,,,Behnam Partopour; Abhinav Hazarika; Taehong Kwon; Ann-Cathrin Leroux; Christoph Zehe
rti international,5,rti international,,,Paul Mobley; Vijay Gupta; Katy Jessop; Jak Tanthana; Marty Lail
sabic,5,Sabic,37.9068688,-87.9283382,Maria Soliman; Nicolas Goyheneix; Sreekanth Pannala; Tingwen Li; Lei Chen
university of central florida,5,University of Central Florida,28.599591,-81.1971284,Shaohua Xie; Like Li; Yifan Wang; James Fenton; Kailong Ye
university of illinois,5,University of Illinois,40.094607692857146,-88.21349916428572,Bahadir Rusen Argun; Roland Okwen; Yuanchao Qian; Yongping Xin; Christopher Korose
university of illinois urbana champaign,5,university of illinois urbana champaign,,,Anaira Roman Santiago; Antonia Statt; Ravi Kumar Reddy Addula; Kristen Eilts; Nurzhan Kuanyshev
washington river protection solutions,5,washington river protection solutions,,,Matt Landon; Kevin D. Miller; Chandra Lindberg; Margarat Bowman; Kenneth J Way
oli systems inc,5,oli systems inc,,,Andrzej Anderko; Yifan Hao; Ronald Springer; Jiangping Liu; Mohiedin Bagheri Hariri
lawrence berkeley national lab,5,lawrence berkeley national lab,,,Amro Dodin; Jaeyong Lee; Ahmet Kusoglu; Alondra Perez; Sumanjeet Kaur
donald danforth plant science center,5,donald danforth plant science center,,,Kong Wong; Keith E. Duncan; Kenan Oestreich; Clara Lebow; Christopher N. Topp
oldendorff carriers,5,oldendorff carriers,,,Ievgenii Petrunia; Torsten Barenthin; Paul Jeffrey; Christopher Fee; Scott Bergeron
northern arizona university,5,northern arizona university,,,Jennifer Wade; Adam Sjolund; Thomas Sasser; Olivia Andrea Wrenn; Stephano Sinyangwe
university of canterbury,5,University of Canterbury,-43.5240894,172.5803004,Matthew Watson; Cassidy van Vuuren; Kathryn Ford; Rebecca Newport; Aaron Marshall
kwangwoon university,5,kwangwoon university,,,Hiesang Song; Yeonsoo Kim; Hyungjun KIM; Changbeom Hong; Gyeonggwan Jeon
universidad nacional de ingeniería,5,universidad nacional de ingeniería,,,Gustavo Perez; Josue Loro; Max Dueñas; Odell Liñan; Osvaldo Carrion
universidad nacional de colombia   sede medellín  facultad de minas,5,universidad nacional de colombia   sede medellín  facultad de minas,,,Luis F. Vallejo-Molina; Sebastian López; David Soto; Jorge Martin Molina; Alejandro Molina
dow chemical,5,Dow Chemical,43.3183808,-2.9796248,Kaoru Aou; Danny Shade; Xiaoyun Chen; Rainer Freudenberger; Kalyn Froeschle
university at buffalo  state university of new york,5,university at buffalo  state university of new york,,,Sriram Neelamegham; Ryoma Hombu; Lauren Beatty; Sheldon Park; Qi Yang
washington and jefferson college,5,Washington & Jefferson College,40.1719209,-80.2413496,Adam Holewinski; Joseph Cramer; Huiyuan Zhu; Gia Monte; Ravneet Kahlon
université de sherbrooke,5,Université de Sherbrooke,45.374731,-71.9303566,Federico Galli; Esma Ines Achouri; Muhammad Irfan Malik; Nicolas Abatzoglou; Juan Pablo Diaz Ramirez
vaccine production program  nih niaid,5,vaccine production program  nih niaid,,,Sean Mack; Atul Agrawal; Rojin Najmabadi; Peifeng Chen; Daniel Gowetski
basf,5,BASF,51.3623782,4.2771851,Christian Holtze; Lukas Metzger; Carlos L. Pueyo; Jianping Chen; Roel Sanchez-Carrera
beijing university of chemical technology,5,Beijing University of Chemical Technology,40.2525863,116.1437701,Wei Sun; Cheng Ji; Fangyuan Ma; Jingzhi Rao; Jingde Wang
air force research laboratory,5,air force research laboratory,,,Arthur Sloan; Benji Maruyama; Anesia Auguste; Rhett L. Martineau; Maneesh K. Gupta
technical university of darmstadt,5,technical university of darmstadt,,,Alfons Drochner; Danny Stark; Timothy Nowak; Stefanie Frick; Andreas Klein
new york university tandon school of engineering,5,new york university tandon school of engineering,,,Nathalie Pinkerton; Parker Lewis; Kiana Bahrami; Gülse Kayra Oğuz; Deven Paul
texas aandm international university,5,Texas A&M International University,27.5722485,-99.4325843,Heriberto Garcia; Mohammad Davachi; Carlo Alberto Velazquez; Linh Doan; Khoa Tran
innovation center - orlando  siemens energy inc,5,innovation center - orlando  siemens energy inc,,,Susanne Jamison; Dominick Calabria; David Meek; Jan Marsh; Clifford Hatcher
bascat - unicat basf jointlab - tu berlin,5,bascat - unicat basf jointlab - tu berlin,,,Emre Turan; Robert Dieckmann; Michael Geske; Raoul Naumann D'Alnoncourt; Frank Rosowski
university of the witwatersrand,5,University of the Witwatersrand,-26.1888766,28.0247912,Neil Stacey; Peter Stacey; Mulenga Bwalya; Andrew Thatcher; Tracy-Lynn Field
national institute of advanced industrial science and technology,5,national institute of advanced industrial science and technology,,,Thuy Nguyen; Satoshi Taniguchi; Takehiro Yamaki; Nobuo Hara; Sho Kataoka
hampton university,5,Hampton University,37.0210096,-76.3386255,Juan Sebastian Yakisich; Brian Aufderheide; Katie Chong; Röder Mirjam; Thornley Patricia
university of new mexico school of medicine,5,university of new mexico school of medicine,,,Deepali Kulkarni; Carolyn Pace; Ross M. Clark; Nancy L. Kanagy; Jessica C. Neff
tsinghua university  p r china,5,tsinghua university  p r china,,,Yi Cheng; Shuairen Qian; Ruiqi Du; Rui Jia; Kaizheng Zhang
carbon america,5,carbon america,,,Jonathan Stickel; Jeffrey Young; Widad Yossri; Michael McNelis; Miles Abarr
siemens,5,Siemens,45.7918775,24.0933759,Ravindra Aglave; Arman Raoufi; Christoph Kiener; Justin Hodges; Xin Li
university of texas at san antonio,5,university of texas at san antonio,,,Gongchen Sun; Shrihari Sankarasubramanian; Gabriel Garibaldi; Miguel Garibaldi; Erin McNeill
university of pretoria,5,University of Pretoria,-25.73856225,28.1983628,John Unuofin; Luke Invernizzi; Michael Daramola; Samuel Iwarere; Kylah Dalgleish
institute of zhejiang university-quzhou,5,institute of zhejiang university-quzhou,,,Zheng Yang; Jintang Duan; Cai-Liang Zhang; Xue-Ping Gu; Lian-Fang Feng
soongsil university,5,soongsil university,,,Yun-Ho Ahn; Jun Hyoung Lee; Geumbi Han; Lee Jae-Cheol; Min-Kyung Kim
california state university-bakersfield,5,California State University-Bakersfield,35.3493892,-119.1033969,Liaosha Song; Zhongzhe Liu; Chengwei Lei; Huaiyu Zhang; Calvin Uclaray
porton usa,5,porton usa,,,Jian Wang; Abhinav Karwani; Chien Yu Lu; James O'Connor; Yuriy Abramov
university of pavia,5,University of Pavia,45.1869265,9.1568768,Elena Barbera; Andrea Guarise; Christian Di Buduo; Alessandra Balduini; Elisa Cimetta
chang gung university,5,Chang Gung University,25.03767115,121.40532285,Tesfalem Atsbha; Taeksang Yoon; Si-Han Peng; Hsin-Chun Lu; Shingjiang Jessie Lue
center for interdisciplinary research and innovation of aristotle university of thessaloniki,5,center for interdisciplinary research and innovation of aristotle university of thessaloniki,,,Nafsika Papaioannou; Catherine Gabriel; Achilleas Karakoltzidis; Thanasis Papageorgiou; Elisavet Renieri
university of north carolina at chapel hill,5,University of North Carolina at Chapel Hill,35.9050353,-79.0477533,Erina Baynojir Joyee; Anasheh Khecho; Jillian Perry; Shaomin M Tian; Matthew Ryen Lockett
robinson research institute,4,robinson research institute,,,Bavinesh Maisuria; Sigit Prabowo; James T. Hinkley; Chris Bumby
manchester metropolitan university,4,Manchester Metropolitan University,53.43878743333334,-2.2311935,Dong Xia; Yagya Regmi; Laurie A King; Marianna Cavada
clariant corporation,4,clariant corporation,,,Vladimir Fridman; Matthew Greaney; Rong Xing; Morgan Engelmeyer
engineering and process science  core randd  the dow chemical company,4,engineering and process science  core randd  the dow chemical company,,,Jorg Theuerkauf; Yuan Yao; Pedram Pakseresht; Yi Fan
university of connecticut health center,4,University of Connecticut Health Center,41.7334454,-72.7923453,Pejman Ghelich; Mohamadmahdi Samandari; Alireza Hassani Najafabadi; Ali Tamayol
univ of alabama birmingham,4,UNIV OF ALABAMA BIRMINGHAM,33.5016153,-86.8060476,Robert Peters; Sandra Cutts; Lalita A. Shevde
universidad de los andes  carrera,4,universidad de los andes  carrera,,,Juan F. Saldarriaga; Alejandra Vargas-Beltrán; Adriana Jaimes; Maria P. Reyes
university of fribourg,4,University of Fribourg,46.793058,7.157106,Kirill Klimenko; Alexander Varnek; Jansie Smart; Marco Lattuada
dlr,4,DLR,33.80123545,-117.88532445,Hasan Mashni; Benedict T. Enderle; Uwe Bauder; Georg Eckel
yokohama national university,4,Yokohama National University,35.4737978,139.5900454,Ryuta Misumi; Mehak Jain; Takemi Shinkai; Fumiya Hirowatari
universite de pau et des pays de l adour  e2s uppa  latep,4,universite de pau et des pays de l adour  e2s uppa  latep,,,Alix Untrau; Frédéric Marias; Sylvain Serra; Sabine Sochard
durban university of technology south africa,4,Durban University of Technology South Africa,-29.6458441,30.3501321,Riona Indhur; Faizal Bux; Sheena Kumari; Stephen Akpasi
easyxafs,4,easyxafs,,,Paul Aronstein; William Holden; Zachary Lebens-Higgins; Devon Mortensen
universiti teknologi malaysia utm,4,Universiti Teknologi Malaysia (UTM),1.5585223,103.6399138,Vasantha Nayagam; Daniel Joe Dailin; Solleh Ramli; Hesham El Enshasy
department of chemical engineering  college of engineering  king khalid university  abha 61411  saudi arabia,4,department of chemical engineering  college of engineering  king khalid university  abha 61411  saudi arabia,,,Basem Al Alwan; Khursheed B. Ansari; Atef El Jery; Rahaf Alharbi
university of chile,4,university of chile,,,Irene Martinez; Martin Cespedes; Carolina Gonzalez; Franck Quero
lbnl,4,lbnl,,,Donald DePaolo; Bhavna Arora; Pramod Bhuvankar; John Christensen
ruhr-university bochum,4,Ruhr-University Bochum,51.4441576,7.2609654,Justus Metternich; Philip Biessey; Meike Holtkamp; Darius Steegborn
kyushu university,4,Kyushu University,33.6707768,130.4444986,Masahiro Goto; Yuma Morimitsu; MD Amirul Islam; Bidyut Baran Saha
sartorius stedim north america inc,4,sartorius stedim north america inc,,,Samin Akbari; Yuji Takeda; Fujun Wang; Xin Gu
north carolina agricultural and technical state university,4,North Carolina Agricultural & Technical State University,36.071873825,-79.773697625,Aleksandrs Prokofjevs; Yeoheung Yun; Shashwata Chakraborty; Jonathan Appiah
washington university school of medicine,4,Washington University School of Medicine,47.6614466,-117.397547,Brenda J. Smith; Yameng Xu; Chet W. Hammill; Ryan Relich
department of chemical and biomolecular engineering  lehigh university,4,department of chemical and biomolecular engineering  lehigh university,,,Zeyuan Sun; Haoze Ren; Han Li; Meng Wang
schepens eye research institute of mass  eye and ear,4,schepens eye research institute of mass  eye and ear,,,Volha Malechka; John Dayron Rivera; Emil Kriukov; Julia Oswald
koch institute for integrative cancer research,4,koch institute for integrative cancer research,,,Namita Nabar; Gil Covarrubias; Denisse Romero-Cruz; Deeksha Kumaresh
uniformed services university of the health sciences,4,uniformed services university of the health sciences,,,Robert Volpe; Andres Londono-Barbaran; Michael Daly; John Dumler
university of leeds,4,University of Leeds,53.8057925,-1.555111,Benjamin Lobel; Olivier J. Cayre; Andrew Bayly; Tushae Srivastava
university of innsbruck,4,University of Innsbruck,47.2633159,11.3844733,Kai Langenbach; Christian Wachsmann; Julia Amplatz; Joshua Marx
corporate research and development  sabic,4,corporate research and development  sabic,,,Abdulrahman Alzailaie; Ibraheam Al-Shankiti; Mohammed Babkoor; Robert Schucker
rcpe gmbh,4,rcpe gmbh,,,Johan Remmelgas; Peter Dsouza; Johannes Khinast; Matej Zadravec
recibiopharm,4,recibiopharm,,,Busuyi Adebayo; Marianna Sofman; Kaschif Ahmed; Edita Botonjic-Sehic
reaction engineering international,4,reaction engineering international,,,Zhonghua Zhan; Xiaolong Li; Marc Cremer; Andrew Chiodo
maastricht university,4,Maastricht University,50.8472117,5.6859518,Martijn Ruijzendaal; Maria Moreira de Azevedo; Tom Butterworth; Gerard van Rooij
university of michigan ann arbor,4,university of michigan ann arbor,,,Megan L. Killian; Anjali Mittal; Andrew Scott; Daniel Wahl
cnrs,4,cnrs,,,Teseer Bahry; Francois Jerome; Sabine Valange; Prince N. Amaniampong
university of maryland baltimore county,4,university of maryland baltimore county,,,Luis Carlos Pinzon-Herrera; Luis C. Pinzon-Herrera; Jorge Almodovar; Pavankumar Umashankar
fuzhou university,4,Fuzhou University,26.0614068,119.1933416,Qiang Guo; Li-Hai Fan; Ling-Jie Zheng; Chen-Yang Liu
shell international exploration and production,4,shell international exploration and production,,,Elizabeth Endler; Monica Heredia; Vesna Bojovic; Pejman Pajand
qatar environment and energy research institute  hamad bin khalifa university  qatar foundation  p o  box 34110,4,qatar environment and energy research institute  hamad bin khalifa university  qatar foundation  p o  box 34110,,,Ahmed Abotaleb; Nada Abounahia; Mabkhout Al Yarabah; Alessandro Sinopoli
chemical engineering department  universidad michoacana de san nicolás de hidalgo,4,chemical engineering department  universidad michoacana de san nicolás de hidalgo,,,Cesar Ramírez-Márquez; Francisco Javier López Flores; José María Ponce-Ortega; Cesar Ramírez
